Id,Review,Label
98680,"Is good to have some data science background to enroll in this course, overall still good to learn and get the hint of how real life data scientist life is.",4
12884,"Poorly made very short videos that do not explain the subject matter, some of the content is outdated.",2
3015,One of the greatest and most inspiring Professor of math!,5
11729,Great Course for anyone that needs help looking at conflict from all sides and not just how it pertains to you only,5
62220,its a awesome course,5
91912,Just great!,5
7903,so many things I couldn't agree with more!!! Thank you :),5
29286,"I had a great time learning all these new thing not just about dogs, but also about apes, evolution and cognitive approach to all species.",5
48542,Good course,5
14122,Very basic. I am hoping it helps guide my time commitment for further classes.,4
43678,"The course is a well presented material on how your mind works and how to take control of your learning process, not only during academic years, but for the entirety of your life. I, heartly, recommend this course for anyone that has problems procrastinating, feeling insecure about their own intelligence or simply wants to become a more efficient learner.",5
4715,Thank you so much for this course! It was very interesting and opened my eyes to so many new aspects of extraterrestrial life!,5
44704,Is great ! :),5
49008,The course goes through all of the required topics within material science and gives proper information.Professor's explanation and his description makes it easy to understand.Thank You,4
47261,"Simple but Great course that introduces some awesome and effective mental tools..Great for mastering anything which involves learning,understanding and memorizing.",5
22652,"Was initially nervous going into this course however, the information, examples, and presentation were really easy to follow and understand. Well done!",5
16807,I enjoyed the course and it ticked the boxes of my expectation.,5
16794,nice course. however would have liked more specific examples of cyber conflicts along with how they were resolved to each country's satisfaction ( if there are any such examples to look at ). Thank you to you all for putting this course together.,4
18604,No ancillary reading material or text to help along with the assignments lead me to fail the course.,1
96412,Very good video lectures,5
41064,"It was an entertaining course which you can build things on paper. Which is nice if you are not friendly with computers. The only not-so-liked part was try to fit the assignments in a single side A4 page only. We had 4 assignments in each of the assignments except one, we are encouraged to build our assignments on previous assignments. So I needed more 2 papers in the last because I included graphics, a story, explanations on how to play, on multiplaying, etc. But it is fun, so it was worth trying it.",5
42962,"I enjoy this course,because i find a lot of useful advises",4
93078,I think it will be more helpful if you already have some knowledge on coding.,4
102891,Great,4
102867,"The course needs to be updated to reflect API and third-party service changes, but the JSON material and (especially) the core storage lesson are well worth the effort.",4
45004,It is a course for everyone whether they are at zny stage of learning in their life,5
29518,very useful,5
52570,I am expecting a 5 star course as always and everything coming form a prestigious Ivy League University. Looking forward to all materials and useful knowledge from these top notch professors. Thank you!,5
98560,excellent teacher!,5
101327,"As a guy from Machine Learning field, its models and concepts are so easy and simple for me, so it's lack of challenge.",3
24609,"Excellent: presentation, content, resources. Fascinating as well as highly instructive.",5
92143,I can take courses but can't have an access to the project for free ?,5
83566,"This was a really nice, ""play-by-play"", intro course explaining the basic principles of using Python to create 'collections' (list, dictionaries, tuples). Highly recommended for beginners.",5
71579,Very good course. It has changed my way of thinking,5
6487,"Excellent course, looking forward to do other courses from the DTU in antimicrobial resistance.",5
12517,wonderful course!,5
89529,"Excellent! The course is extremely well thought over and executed, even in minor aspects of the course, like scripts, additional pieces of information, exams, created just for practice with feedback, great exercises. The content is highly relevant, well structured and illustrated, clearly laid out. The course is very challenging, thought provoking and stimulating, though it is not an easy course.",5
75064,Great course,5
77688,An extremely good intro course for Python. Concepts were explain with a lot of examples,5
53875,This is a great course and I have learned a lot from it.,5
102150,"Great Introduction. The only thing that I would change is to put the career information in the last week's module, after you have learned basic stuff about SEO - otherwise you have to think about starting a career in something that you do not know yet.",5
51909,I loved the acting of Dr. Dixon! He is simply outstanding!,5
29622,"I liked the course very much. It extended my knowledge about essay writing a lot. Also, I got many useful feedback from peer-reviewed assignments. Thank you to the instructor and to the classmates.",5
70798,So far so good. I am really enjoying the review.,5
35930,"Nice overview of graphic design history, I learned some new things, broadened my historical background, and had assignments that tied it back into contemporary design.",5
31312,This was truly an amazing experience. I learned so much and know that my teaching has improved since taking this course.,5
81634,I found this course very interesting and engaging. I am excited as to how I can apply this new information to my own life and to share it with other people. I would highly recommend the course to other people.,5
26483,Great course,5
101160,great course,5
40718,Wonderful course I haven't realized the power of influence before taken this course! Thank You Coursera!,5
27501,"Best course for beginner who wants to know about Forensic Science. Would be better is have more case study shared, but its good enough now.",5
84440,"Very very good, and I love the way professor teaches the course.",5
36390,Great course so far! Just finished Week 4 of the course. Robert Shiller's lectures are not only insightful but highly engaging!,5
31490,Great course if you are thinking of teaching or if you're learning another language.,5
90774,Great learning experience :D,5
48915,"Great course for IoT ,VoIP and EoIP professionals.",5
3520,"Lectures and content were great. The theme of the course is to provide insight into the approaches used to investigate approximation algorithms for NP hard problems and the theoretical techniques used to assess the effectiveness of the approximation algorithm against the best answer. The production quality of the lecture videos and slides was high.The content of the quizzes and assignments was mostly appropriate and well organized. However, the authors appeared to struggle with the platform. At times there were comments such as, you need to enter something in the box but it was not actually being used. Answers to the assignments required using substantial mathematical notation, but LaTex was not enabled in the discussion or text entry boxes (no longer available in the Coursera platform??) so the work around was to upload answers to a bunch of questions as a single PDF document. Flow of the individual modules (lectures, slides, quizzes) was inconsistent, varying from week to week.",4
55850,"Is a course very interesting, and have a good system learning",5
105884,Great view over the big challenges of today and the future.Excellent explaint and a lot of information about the history and the reasons of our problems on planet earth...Gives you a profound knowledge how we should manage the future to have a better life for everyone.,5
97237,I finally understand all the basics about Bonds and Equities and how they react to changes in markets. Great course for all people who are interested in financial markets and their functioning.,5
26482,Awesome... Excellent...Join Today,5
76765,"One of the best courses I've taken on Coursera. The content is very crisp and not too overly simplistic and very, very engaging.The faculty, Charles Severance is superb. His explanations and videos are a good balance of fun and learning.This course rekindled my love for coding and the Bonus videos are kinda..they are simply great.",5
46759,Great course. Enriching it with some additional practical learning tips and tools would make it exceptional.,4
71543,We spent several months waiting for this capstone to appear. The instructors dissapeared and nobody knew if this one was going finally to happen or what.,1
54257,Andrew is exceptionally great. He has a way of breaking a complex algorithm down into small steps and explaining them in the context of real world example (which I highly appreciated!). The course has been a blast and this is only the start. :-),5
21839,Nice set of techniques and methods!,4
98791,"clearly structured, easy to understand; different technology stacks, quite complete; to my knowledge, the only course of this kind available.",5
19623,This course is very important and useful. I learnt a lot for my future experience.Thanks a lot for coursera! !!,5
42136,Challenging and rewarding!,5
101163,Excellent course. Lots of practical case studies making the learning more interesting. I'd like to thank Coursera for facilitating this and more importantly the Course instructors from Penn university who I believe done a remarkable job.,5
62122,"Really poor approach to grade this course. Regardless of the effort put in on assignments, peer reviews are inconsistent, unguided and poor as a result, bringing down the final grade one is likely to obtain on a course. There is also a limited course support from the staff and no feedback in general for any of the issues raise. Personally I would not recommend",1
12961,"Pretty average and way too short/fast paced videos. Felt like it was put together on the fly. I don't usually review but this was not great, the reading material they linked to was the best content overall.",2
105966,"This was a great course; very good explanations teoretical and practice, you gave us powerful tools to analyze data and took the necesary time for cover the topics. Maybe you can add in the future some exercises that we have to upload for review among each other students. Thank you very much for share this tools and your knowledge.",4
70896,I highly recommended course if you already have a good basic Python knowledge! It teaches a lot about how to be more efficient in your thinking and gives your mind a really good workout. It thought me quite a lot of new techniques and way of thinking.,5
70893,"Really great course, understanding deeper some principles of computing. Great staff too.",5
83657,Best professor!!!!!!!!,5
597,"Not difficult to understand,interesting,helpful when making choices.",5
25269,"Great course, it teaches you a lot in a simple way. The material is presented to you in a easy to follow format, with lots of supplemental material.",5
92241,"It was a great journey, I learnt a lot in this course and I will continue to learn all of it, many many thanks to Dr. Chuck and the staff, It's a great course, I enjoyed a lot with python and Dr. Chuck.",5
14923,Really enjoyed this. And Mr. Leek's lecturing style is very straight-forward.,5
17358,it is very useful but easy enough,4
67975,thank you,5
2807,boring assaignments,2
106962,Great course!,5
59348,"For starters in Machine learning, this course serves as good foundation. It might not be easier to get understanding but its total worth of time if you are interested in machine learning.",5
92470,Can't easily understand one of the instructors. Dislike how it chops and changes instructors in the same course.,3
70269,Very good course! The only problem for me was the poor quality of the sound.,4
97184,"Fantastic course. Videos are clear, informative, have a good mix of theoretical and real-world examples and Michel Girardin (one of the lecturers) has really good, original examples to explain concepts and also keep one entertained (online courses with hours of financial theory can be tough in this regard sometimes!). Also, the video content is interspersed with mini quizzes (generally not graded) which help keep your attention and test learning. Overall very, very pleased - definitely the best online course I've taken in years.",5
60081,best course i've done on this topic,5
83329,Great!,5
40800,"Excellent material, good organization and presentation. But - too many (""demanding""?) peer-reviewed assignments for such a short course.",2
77491,Thank you very much for such an interesting and informative course,5
10212,"The course was interesting and well presented. The only drawback is that if you are not pursuing a verified certificate you cannot submit the quizzes or the peer assignments. Even so, I would still take another course offered by Prof. Chererinsky.",5
4935,"Excellent course of current knowledge of Marine reptiles from Mesozoic age. Thanks for accept me as free student, best wishes.",5
26147,An excellent course which requires hands-on work and well worth the time investment.,5
185,"week 1 and 2 were kind of boring, but maybe necessary; weeks 3 and 4 were more interesting from a business point of view (i'm not so much interested in accounting as in business decisions).the virtual class of professor Bushee was quite funny :)",4
99694,"Great course with a very good mix of theory, practice and real-world practitioners.I believe this course will be especially helpful for teams transitioning to agile and for ""classical"" project managers. The age of ""command and control"" has passed and Agile is a great iteration on top of this management style. Great teacher, great content and great course!",5
30533,it is helpful to me,5
34744,Great course!,5
27948,"This is a great course for all-time beginners to learn about the most fundamental principles of design. It is not, however, so much a compelling course if you have any notion about design in general or color as it is as bare-bones as it can get. I have really liked the lectures though, and the projects, though they could have been a little bit more challenging, were good examples of a real-life practice.",4
19193,Lessons learned are very impactful.,5
3112,Nice Description with good exercises.Please provide a course for Angular 2 also,5
40374,very good course .,4
7719,"This is a very useful and wonderfully presented course on child nutrition. This course has given me a good introduction on the various aspects of child nutrition in an extremely engaging manner. The author is very passionate, knowledgeable and enthusiastic about child nutrition. I love her way of presenting many key points with the help of sketches. She has covered this topic in a very holistic manner, even covering topics like sustainable cooking, gardening. I really like all her recipes. They are simple, healthy and delicious. Thanks to this course, I have now become quite interested in the world of fruits and veg,God bless the author and her family for enhancing the health and happiness of many people.",5
60536,Prof. Stewart is amazing! He is able to take very complex concepts and make them understandable to a neophyte like me. Thank you very much.,4
14179,Great course,5
45548,"responsible teachers, irradiative courses, well done",5
90284,"Very useful course, interesting topics !",5
56344,Very good course. Explained very well.,5
33030,Nice Course. With accuracy and optimization.,5
16916,Little to no use for me. Should not be included in the specialization... I didn't sign up for a data class...,1
61616,Professor just re-iterated text and readings. Lectures were poor and provided no insights,1
47290,Everyone should be required to take this class from about 6th grade. Such fantastic information that has changed the way I teach and learn.,5
84541,stay cool Dr.Chuck,5
42383,I learned many things new for my start-up.,4
66783,"This is clearly not the right medium for Prof Clifton. This was inferior to the first installment, which had a great many problems on its own. Poor on camera delivery, lack of familiarity with the material and a tendency to just read the PPT slide on the screen are just a few of the problems. While the content is good you really have to work to get through the presentation of the material.",2
39153,the course is very good for new poeple on javascript and programming in general but it's tedious for people who who a bit of js or have a programming background as it goes on to talk about very basic stuff like variables and arrays anyone with 2 months experience in software know this conceptsi suggest you add that this course is for the real noobies of js or programming in general,4
73661,Hi My name is Kapil Raj and i am from India. This is the first course i have done from Coursera. Its an awesome course. Its a great course for someone who have just wanted to learn programming or have a little prior knowledge in programming.,3
68187,"I very excited for this class, thanks!!!",5
62676,"This is, One of the best course design, material and delivery, Thanks a lot",5
50353,Its a very good MOOC,5
51901,I appreciate the video vignettes and e-enactments as part of the instruction. Many are tongue-in-cheek (on purpose) and enliven the learning process.,4
49574,Great course & Great Instructor,5
38917,"It was awesome. Everything was understandable, the material was good and Colleen van Lent, Ph.D. is an excellent teacher.",5
69216,Very professionally presented. If I had the money I would enroll in the Master program!,5
26682,"This course helped me to organize what I already know, and fill some gaps. Yaakov makes good explanations of things that come into web pages, and after his lectures I find my knowledge defragmented :-)",5
17965,"The course allows you to gain some interesting experience in text mining. If you're into this thing, you can do really nice coursework",5
41098,Great course.. Helps awaken the creativity in you. The lectures are clear and fun to listen to.,5
91365,Good for pronunciation,4
31439,"great foundation course, gets you working on a knowledge portfolio!",5
80239,This course has improved my performance as a Project Manager.,5
12837,"A complete course if you follow the readings dutifully, good material, but the videos seem a little shallow and you wont learn much just sprinting through it, though you may pass.",4
88212,"Good narrator, solid intro course in LTE",5
94552,"Excellent course, I really learned a lot and recommend it to everyone who studies film or for those who love cinema.",5
95848,"This course provides a strong foundation for understanding regression analysis. It covers both simple and multiple regression that can be applied to either linear, logistic, or Cox regression models. Prof. McGready guides you from estimation to interpretation of regression coefficients through different kinds of literature examples. In addition, you learn how to choose the best model, how to assess confounding, and how to investigate effect modification. Awesome course!",5
96467,Great course! Easy to understand for a beginner and the exercises/assignments gives you hands-on experience. Highly recommended!,5
98013,Great course with clear ideias and good examples.,5
64301,This course is COOL,5
10608,It's been awesome so far!!! great work and material. Good way to teach too.Thanks a million,5
67386,"Very nice and informative course. I loved the case studies, it made it very inspiring and hands-on.",5
14459,Baby steps to become a data scientist,5
33562,"Great for beginners, really starts slow so that coding becomes accessible to everyone.",5
32487,Very informative and dynamic! Loving it.,5
82635,"Too much of the content is already contained in the courses ""Functional Programming Principles in Scala"" and ""Principles of Reactive Programming"". Would be nice to have some new assignments.",3
80622,Abolutely astonishing and very easy to understand,5
86332,"I enjoyed this course and recommend it highly. I just wish the instructions for the exercises were clearer...but I have to admit I had many distractions and other things going, so I could have done better.",4
43762,very helpful,5
30426,"In this course,learning grammar has became an easy thing.",5
13556,"Very useful basic data structures, interesting assignments closely related to the course.",5
24627,"Wow, what an awesome course. I can't find anything to complain about. The notes were useful and well-formatted, the video lectures were concise and full of clear language and examples to demonstrate ideas, and the quizzes were a lovely balance between easy and impossible, they gave just enough challenge to make me rack my brain for some detail I'd almost forgotten. Awesome course, I am walking away with what was once just a passion for dinosaurs is now a concrete starting point for an academic intrigue in the entire field of paleobiology.",5
14967,Doesn't provide a strong enough base for R Programming.,3
67298,It's five weeks of learning and developing skills. Great content!,5
64719,"It was a great course and Mr. Zelikow is such a noble soul. I loved studying from him. In this information age, MOOCs will revolutionize education when people like us from far away countries have the chance learn from these terrific professors from all across the world. Thank You professor once again.",5
72976,"Fun and enjoyable. It has also helped me a lot at work. If you work in Marketing, Advertising and/or Design you'll love this course",5
74927,It is a nice course for people who has zero knowledge about programming.,4
47729,"There is nothing have been more important than knowing how to learn, thank YOU ALL for great elite work.",5
46300,"This class is wonderful! I learned so many different things about the brain, thinking, memory, tools, tips for more efficient studying, and the list goes on. This is the first step in my journey, and I will take all that I've learned here and apply it not only in my future studies, but my daily life as well. Thank you Coursera for offering such wonderful opportunities for people to gain knowledge and understanding on many levels. And finally, ( the best for last ) Thank you so much to the fantastic professors for making it fun and funny at times, for all the wonderful tools and for the opportunity to Learn how to Learn.",5
82376,"Great intro to Meteor, it gets better at the last 2 weeks",4
66724,The videos didn't work correctly (sound and subtitles). I suggest to fix the problems because it is hard to understand the content of the course if the problems reamin.,2
95765,"Assignments at times a bit hazy and there is very little guidance. In general the types of assignments do not lend themselves too well to peer review. This is far off the standard set by courses 1 and 2. Lectures seem a bit generic and although Liz Gerber tries to make it hands on, the subject matter really doesnt seem anywhere as tangible as when Klemmer presents it.",2
96352,Well Organized and very instructive. Thanks.,5
50616,Great prof and great intro course! It had really wet my beak to learn more.,5
69387,Easy to understand and practice spoken Chinese.,5
91534,Easy learning and very helpful for an individual who are pursuing a career in project management.,5
98200,"Helpful introduction to conflict resolution. I appreciated having the various categories and causes mapped out. It makes it easier to talk about conflict once you've internalized the terms of the categories: interpersonal/intergroup/intercultural, values/economic/power, etc. Looking forward to the next installment of this course.",4
104200,awsome!!,5
30646,"This was a very well done course with many different ways to practice the skills being taught. There are a few bugs in the assignment section, particularly in week 4, that impacted students' ability to review one anothers' work.",4
38207,"This course is for the absolute beginner who has never heard of programming before, yet it makes an easy slide into web development for experienced software developer as well. The professor is simply awesome, lectures are perfectly organized (although a bit lengthy more than needed sometimes) and assignments are totally on point for beginners as well. I wish it was a bit more complicated and challenging, but for the targeted level, I guess it was ok.",5
43282,"I am 54 years old and, although impossible to have taken it when I studied my career back in the 80's, I regret not have taken it before. First thing I will do now is tell my kids to take it. Thanks a LOT.",5
76031,Very good for learning the basic syntax and the professor is great.,5
20807,The course was great! I did not know much about epigenetics beforehand and now I feel like I could have an informed conversation. My curiosity was awakend,5
35205,Excellent course so long as you have the time to put in some practice.,5
16541,"Excellent and very practical course. Thank you, Dan Boneh.",5
94415,To fast pace and missing lot of content to make this lesson enjoyable!!!,2
87857,"This course is well-developed and well-delivered. If one is a complete novice, start at the beginning of this specialty on one's own schedule (on demand at the speed of light) and at an affordable price ($0) and be confident of significant advances in one's knowledge of internet function, in general, and Python, in particular. It is a brave new world. I often feel like Wylie Coyote staring through my toes. Suddenly realizing things have changed. This course fixes that feeling.",4
78451,Like this course very much. It explains in details things that I never could understand before.,5
32288,"Wow! Is developing an app ""THIS"" simple if I know Angular! This course and the way it proceeds in each step gave me a lot of confidence that developing an android app is simple.I haven't started anything yet (I did not ""do"" the exercises), but the fact that ""I know. It is easy"" is a good enough take home from this course.",5
55618,"I would like to thank Prof. Ng for the understandable introduction into Machine Learning World. I learned insights of several commonly used algorithms in ML. Several good hints and tips are really good for dealing in programming in real world. Totally agree with the approach to use Octave, as it focus on the math (and what is happening in the algorithm) rather than getting lost in the tool chains of programming. The intuition about what is happening (how it works) really stands out in comparison to other course available (for not getting lost in the wild...).",5
44997,"I thought this course would be too difficult for me but the method and clarity of explanations gave me more and more confidence and taught me how to better deal with all the information on the course. The biology videos had to be watched and transcript read and subtitled but overall it was a great and illuminating experience. I re-trained 6 years ago to become a teacher of English and my trainer said I would never have the same relationship with the language again. She was right. And I continue to learn from that fact, it's so much more complex and fascinating and the chunks keep growing! I feel the same way about this course - Learning will never be the same again! And it's a very positive rewarding gift. THANKS to the whole LHTL Team. Avril.",4
28836,"Really great class, everyone should be in this one!",5
76823,One of the Best Introductions to Python,5
30711,Really love this course.,5
76855,"Great way to start programming in python. Dr. Chuck is easy to follow and understand, and really helps break things down to relatable levels.",5
103017,"This course was just amazing. Ecery single concept of the course is useful, widely explained and applied throughout the assignments. The final week is the best one because you apply all the concepts in a website.I think that if you don't have the chance to see results in your own website, you might still think you only learned the theory. However, I had the chance to apply my knowledge on my university's website and so far, its metrics have already started to improve. I hope that after reading this and finishing the course, you will be as delighted as I am now.",5
74530,Excellent teaching and guidance. I think dr. chunk is become my favorite tutor after this course. so I would like to work with dr. chuck in future whenever I'll do in ms. nice one! thanks a lot. I am looking forward next course of python with dr. chuck. :),5
29427,"This course was a minimal time commitment, simple, and very interesting for the lay person and scientist alike. It's fantastic to see an open online course offered on a subject that has exploded in the last few years!",5
22785,Informative for MBA guys,4
64218,Outstanding Course.....,5
89575,I loved this course! So inspiring and wonderful. Makes you want to pick up your camera and apply what you have learned. I know the photography class I teach will love looking at the work of the artists featured here.,5
100241,Great course if you want tips to brush up your skills.,5
71590,"professor Derue is a legend to be hones, True leader :)",5
4691,A lot of g,4
69845,"Every body black white green or polka dot should take this course, learn to come together non violently thank you all for the lessons I learned",5
88944,Great presentation of the history of philosophical thinking with a focus on how to find your way through competing and contradictory arguments.,5
14703,quite a beginning to a journey.,4
53848,"In my opinion, the sound quality is quite low and this makes it difficult to follow the lectures smoothly. And I found the current response in the FQA section of the course to this problem very unusefull and discouraging... .I am guessing that the course is not really meant for absolute beginners and some previous knowledge of programming and such is needed. I did not have any knowledge in those areas and I found it hard to follow everything mentioned in the course. So, I switched to another course on a different platform to be able to make the best of my time.",2
17365,It is a comprehensive course for learning quite up-to-date technology and concept.,4
13782,"Good class, good lectures. The plot devices taught are very specific, but helpful for beginning writers for whom conflict, and movement are not easy. I'm a beginning writer and I struggle with finishing a story because at some point I just think, well now what? what's supposed to happen?The class helps you push the characters into conflict, and make choices, which is the heart of a good story.My only complaint - the assignments were so structured that they were tedious. the peer reviews in this class were also painful. Reading other people's work, I felt like perhaps we needed less structure and more space to practice simpler techniques.But overall, i'm using what I've learned in my writing, and its definitely helped!",4
76668,"Clear, concise, and rich material.",5
86833,Fantastic course for people who'd like to work with database colection.,5
10093,"The neo4j parts were good, and nice introduction to graph terminology and concepts. would like to see detailed hands-on for wk#5 (like wk#4 had w/neo4j, which was very well done). like the tools survey and concepts. would like to see recommendations for other course(s), not necessarily in this series or by UC SanDiego, about where to go for deeper math.",4
91108,"A very interesting, didactic and practical course of great utility for the developing countries that present various problems with the sanitation services",5
100121,It is an honest helpful tool to start to work around one inability to manage time.,4
62047,its a great course,5
85715,"The course was an interesting experience for me because I adquired primary and new knowledg about the projects, its principles and the correct way to approach them from the beginning.The teacher, the material, the pace at which the course was conducted were great",5
97807,"This course is so elegantly structured that in spite of very busy schedule of mine I could still complete it and also could quickly apply. I think the fundamental thinking of ""Fail or succeed fast"" is built in to this course",5
43050,"One of the best course I had on Coursera. This course is really well structured, and which is very rare - interesting in attending.",5
22290,"This course covers all the basic financial management that you need. It is easy to understand,, easy to digest , clear explanation--- even for a person without accounting background. I am so happy that I can add the certificate in linkedin for this diploma, it perfects my CV and qualification in the market. It is a brilliant online course for those whose looking for learning in flexible hours.",5
101038,i am learning a lot,5
18640,A very good course for the beginners.,5
65531,Great to learn the basis of the fashion world! I knew nothing and now I know something! Worth the small price to get the certificate!,4
84393,"Great professor, great class",5
74774,"Excellent course in basic programming, just what I needed. The teacher, Charles, is great. I recommend it to anyone who wants to learn python.",5
21572,"Learnt some very basic info about my DSLR other than the basics, but nether the less its nice to know what",5
80017,This is a very good course that supplies really good short video lectures and course material for those who are starting from scratch.,5
69014,Loving it so far! Can't wait for the other courses. The case study approach is spot on! This is the first coursera course that is worth something! Kudos to the instructors.,5
87362,"Another great course taught by a master. This class is perfect for anyone who wants to learn how to retrieve and read data from the web with Python. If you are new to programming, take the previous Python courses in this series since this course builds on concepts learned in those courses.",5
77387,"Very nice class. I enjoyed all the lectures, especially how Dr. Chuck conveys a concept comparing with real world things. It was nice of him to show us the motherboards and how each component works in a computer.",5
65222,"Great Class,Great Lecture, very confident speaker",5
46036,"A lot of good advices and tips, but it could be better with deeper explanations.",4
81259,Perfect course. Thx,5
34889,This is my First course with Coursera and I was really happy with the output. The lectures were well explained and broken into suitable bits so that it doesnt overload you. Looking forward to next week lectures.,5
15106,Good overview of existing tools but more information will be useful to dig into the data world.,3
35596,Great course! Peer feedback has been less than helpful.,4
80874,The lectures are fairly good. However the course could have been made more valuable by either providing the slides used in each module or excerpts from the recommended book could have been provided instead of just an Amazon link to purchase the book.,5
87799,Charles Severance is a truly exceptional teacher. I learned a lot about how to access web data and engage with API's. Loved the course.,5
15162,Very good introductory course to start with on Data Science,5
66827,Brilliant I really enjoyed it!,5
58860,"one of the best online course out there for any beginner to learn machine learning. Even if your background of maths is not strong, don't let that stop you from joining this course. The instructor is very good in explaining basic mathematics. In short, advance calculus is not a requirement for this course (but good to have).",4
80248,"very very useful training ,Specially thanks for university of California and of course Margaret Meloni.",5
73931,The instructor was very helpful. The material made a lot of sense after he explained it. The course was much better than other online ones I've done where you just type commands with little explanation.,5
2083,I learned SQL by doing projects at work but this SQL helps me to learn from very basic to the advanced. Some questions why this happened at work before was explained well in the class. That's true that data in the real world is messy and missing.,5
82250,"This is one of best Courses in Power electronics I have learned ! They are worth learning .Thank you , Professors!",5
97887,A must-do course for anyone and everyone. Very inspired by this course.,5
21682,great! recommended!,5
16594,It was wonderful reading and building our knowledge. Thank You our Professors and mentors. Please let us know the procedure to get our certificate. Please send the details in dangolreshma11@gmail.com.Once again thank you so much............ :),5
95567,"The formats of different kinds of weekly plans in this course are really helpful, and I also learned a lot from reviewing others. Though I'm not a teacher, I do recommend this course very much.",5
49971,"Simple and interesting, very good coding course for beginners.",5
69489,"excellent, an actual chinese person was impressed with my ability to speak",5
38127,"Basic web course and very well detailed. I could review basic concepts of HTML5, CSS3 and Javascript to continue in the specialisation series.",4
72307,"Great introductory course. The video delivers the material in a very basic manner, while the problems are much more challenging. However, by working through the problems and the quizzes, the material should become very familiar by the finals.",5
40204,very interesting,4
8302,Right kind of introduction for any beginner of Big Data ! The pace of the course is also very good.,5
31906,"Amazing course, this really amplifies the roots and causes of the origin of the creation of the state of Israel. A little bit too much information that I belief can be sintetized, but overall still great to give the student a really solid overview on the context of the British Mandate of Palestine.",4
49609,I liked this course ^_^,5
13223,This course is awesome!,5
61358,The course provided latest conceptual understanding of Digital Marketing Analytics.,5
41213,"For its holistic scheme, the consistency of the contents and solvency of the experts involved, this course is an excellent starting point when dealing with sustainability in its broad sense. Superb.",5
57550,i recommend this is a good course for machine learning .......... :D,5
60173,Best course on machine learning anywhere.,5
45822,"Awesome course, I'm not studying and I found it really helpful for managing my",5
702,Great course! Thank you!,5
80321,Very convenient and excellent review material for us engineers.,5
103836,"Videos are poorly done and leave a lot of useful details out. There is zero support from staff in the forums. If you take this course, plan on spending a lot of time doing research on external sources in order to gain an understanding of the very broad and lacking in detail videos.To improve this course, the instructors should:-provide links to at least one textbook on Swift-add Mentors to the course to help students in the forums-include a repository of code snippets for practice of the concepts",2
77611,"The professor is nice, but it is a little bit easy.",4
29417,"Very nice and informative course; it is perfect for people with very basic knowledge of biology, evolution and animal behavior. Maybe some aspects should have been treated in greater details to meet the needs of more advanced learners.",4
104280,Interesting!,4
26708,"Very good course for understanding HTML, CSS, JS.How we can add russian subtitles",5
77019,Great teacher !,5
40001,"Super informative. I love how the lectures are broken down and organized. Highly recommend this course to any JFk, history or political enthusiast!",5
67627,"My overall experience with this Specialization, in general, and this 1st Course, in particular, is very positive.On the positive side, I really like the fact that the Courses are practice-oriented and provide not only theoretical frameworks, but also insights from experts, practical guidance, and evidence-based best practices.Also, the idea of applying Team-Based Learning (TBL), in the forms of Readiness Assurance Tests (RATs) and scenario-based RAT Application Exercises, for assessing participants' learning, is excellent!However, there are a couple of downsides, that's why I'm not giving a 5 star positive feedback.The first problem is that not all of the required readings are freely available via the Coursera platform, or elsewhere online. I appreciate the excellent quality of the chosen materials, but, if it becomes compulsory to spend more than US $100 for buying books, then the total cost of this Specialization elevates quite a lot, given that I had to pay â‚¬162 for it. On my opinion, there should be at least a note in the description of both the Specialization and the Courses about these requirements, in order to make an informed decision before enrolling.The second downside has to do with Course 1 and Course 2 overlapping materials. I'm referring to guest interview videos. That's mainly a problem of the 2nd Course, as there are almost no guest interviews in this Course, and the one interview provided is already available in Course 1. I understand that the topics discussed apply to the topics of both Courses, but, still, I find it an unnecessary repetition.The last problem is about the dates that the Courses are run. Course 1 runs during a given period, Course 2 is on demand, but it makes sense to attend it before Course 3, that also runs during a given period, which overlaps with the period of the 1st Course. Sorry, this makes it very difficult to attend everything and to seriously focus, as it's always about running for deadlines, especially when one has to produce three (3) Board Effectiveness Assessment Reflection (BEAR) papers :( .",4
38151,"Plus: Lots of information for a beginner course, covers a lot of ground in HTML/CSS/JS. Some applications requiring building web-pages and JS programs to get hands-on experienceNegative: HTML/CSS and to a less extent JS introduced pretty much as a list of disconnected tags/attributes etc, leaves some confusion as to how it all fits together, but that probably can't be avoided when covering a lot of ground in a short 3 weeks beginner course",4
32910,Greate!,5
9746,This course is very awesome. Professor's unconventional way of explaining the concepts really helped me learn some of the tough concepts. I really enjoyed Calculus for the first time :),5
72100,"Great course!I learnt a lot about teaching character! And if we reach that, we are going to have positive classroms.",5
9342,Not enough material to understand the concepts.,1
54550,Fantastic class!,5
41370,Finished,5
67622,I highly recommend the entire program to new and even experienced board members in both the non-profit and corporate world. Very real application and concepts that are applicable.,5
103196,A great course. Very thorough and first of all up to date!,5
9010,Culmination of the courses - to reinforce the learnings,4
96995,Gorgeous!,5
50270,Professor wright does an outstanding job explaining this course. The depth of information is impressive!!,5
57674,"This was a fantastic course. I worried that it would be over my head, particularly since I have not taken a math class since I was in college nearly 40 years ago. The class provided an overview of the math I needed and then consistently presented algorithms and challenging concepts in an accessible fashion. I highly recommend this class to anyone who wants to get started doing something practical with machine learning and artificial intelligence.",5
69995,"pretty good course,gave me a good kick start into the robot control field and also on how to proceed further into it.",4
